Entity,Code,Year,Life expectancy - Sex: all - Age: 0 - Variant: medium
East Timor,TLS,2047,71.927
East Timor,TLS,2048,72.073
East Timor,TLS,2049,72.221
East Timor,TLS,2050,72.373
East Timor,TLS,2051,72.526
East Timor,TLS,2052,72.673
East Timor,TLS,2053,72.806
East Timor,TLS,2054,72.963
East Timor,TLS,2055,73.09
East Timor,TLS,2056,73.237
East Timor,TLS,2057,73.376
East Timor,TLS,2058,73.509
East Timor,TLS,2059,73.647
East Timor,TLS,2060,73.778
East Timor,TLS,2061,73.916
East Timor,TLS,2062,74.06
East Timor,TLS,2063,74.183
East Timor,TLS,2064,74.319
East Timor,TLS,2065,74.452
East Timor,TLS,2066,74.587
East Timor,TLS,2067,74.713
East Timor,TLS,2068,74.841
East Timor,TLS,2069,74.978
East Timor,TLS,2070,75.122
East Timor,TLS,2071,75.266
East Timor,TLS,2072,75.398
East Timor,TLS,2073,75.518
East Timor,TLS,2074,75.65
East Timor,TLS,2075,75.78
East Timor,TLS,2076,75.919
East Timor,TLS,2077,76.04
East Timor,TLS,2078,76.171
East Timor,TLS,2079,76.311
East Timor,TLS,2080,76.436
East Timor,TLS,2081,76.568
East Timor,TLS,2082,76.698
East Timor,TLS,2083,76.826
East Timor,TLS,2084,76.961
East Timor,TLS,2085,77.09
East Timor,TLS,2086,77.214
East Timor,TLS,2087,77.355
East Timor,TLS,2088,77.491
East Timor,TLS,2089,77.617
East Timor,TLS,2090,77.756
East Timor,TLS,2091,77.881
East Timor,TLS,2092,78.003
East Timor,TLS,2093,78.134
East Timor,TLS,2094,78.26
East Timor,TLS,2095,78.391
East Timor,TLS,2096,78.515
East Timor,TLS,2097,78.639
East Timor,TLS,2098,78.778
East Timor,TLS,2099,78.912
East Timor,TLS,2100,79.041
Ecuador,ECU,2024,77.579
Ecuador,ECU,2025,77.757
Ecuador,ECU,2026,77.938
Ecuador,ECU,2027,78.118
Ecuador,ECU,2028,78.302
Ecuador,ECU,2029,78.475
Ecuador,ECU,2030,78.65
Ecuador,ECU,2031,78.825
Ecuador,ECU,2032,79.002
Ecuador,ECU,2033,79.163
Ecuador,ECU,2034,79.34
Ecuador,ECU,2035,79.51
Ecuador,ECU,2036,79.679
Ecuador,ECU,2037,79.843
Ecuador,ECU,2038,80.006
Ecuador,ECU,2039,80.164
Ecuador,ECU,2040,80.326
Ecuador,ECU,2041,80.495
Ecuador,ECU,2042,80.659
Ecuador,ECU,2043,80.822
Ecuador,ECU,2044,80.983
Ecuador,ECU,2045,81.136
Ecuador,ECU,2046,81.288
Ecuador,ECU,2047,81.451
Ecuador,ECU,2048,81.61
Ecuador,ECU,2049,81.758
Ecuador,ECU,2050,81.912
Ecuador,ECU,2051,82.067
Ecuador,ECU,2052,82.221
Ecuador,ECU,2053,82.37
Ecuador,ECU,2054,82.516
Ecuador,ECU,2055,82.66
Ecuador,ECU,2056,82.801
Ecuador,ECU,2057,82.945
Ecuador,ECU,2058,83.083
Ecuador,ECU,2059,83.226
Ecuador,ECU,2060,83.359
Ecuador,ECU,2061,83.505
Ecuador,ECU,2062,83.632
Ecuador,ECU,2063,83.765
Ecuador,ECU,2064,83.895
Ecuador,ECU,2065,84.02
Ecuador,ECU,2066,84.156
Ecuador,ECU,2067,84.288
Ecuador,ECU,2068,84.418
Ecuador,ECU,2069,84.544
Ecuador,ECU,2070,84.67
Ecuador,ECU,2071,84.793
Ecuador,ECU,2072,84.914
Ecuador,ECU,2073,85.033
Ecuador,ECU,2074,85.15
Ecuador,ECU,2075,85.279
Ecuador,ECU,2076,85.403
Ecuador,ECU,2077,85.514
Ecuador,ECU,2078,85.625
Ecuador,ECU,2079,85.74
Ecuador,ECU,2080,85.853
Ecuador,ECU,2081,85.972
Ecuador,ECU,2082,86.09
Ecuador,ECU,2083,86.197
Ecuador,ECU,2084,86.311
Ecuador,ECU,2085,86.428
Ecuador,ECU,2086,86.53
Ecuador,ECU,2087,86.648
Ecuador,ECU,2088,86.766
Ecuador,ECU,2089,86.876
Ecuador,ECU,2090,86.991
Ecuador,ECU,2091,87.104
Ecuador,ECU,2092,87.213
Ecuador,ECU,2093,87.321
Ecuador,ECU,2094,87.421
Ecuador,ECU,2095,87.53
Ecuador,ECU,2096,87.635
Ecuador,ECU,2097,87.737
Ecuador,ECU,2098,87.839
Ecuador,ECU,2099,87.932
Ecuador,ECU,2100,88.031
Egypt,EGY,2024,71.806
Egypt,EGY,2025,71.987
Egypt,EGY,2026,72.163
Egypt,EGY,2027,72.341
Egypt,EGY,2028,72.522
Egypt,EGY,2029,72.693
Egypt,EGY,2030,72.85
Egypt,EGY,2031,73.021
Egypt,EGY,2032,73.192
Egypt,EGY,2033,73.36
Egypt,EGY,2034,73.527
Egypt,EGY,2035,73.69
Egypt,EGY,2036,73.846
Egypt,EGY,2037,74.012
Egypt,EGY,2038,74.17
Egypt,EGY,2039,74.339
Egypt,EGY,2040,74.493
Egypt,EGY,2041,74.65
Egypt,EGY,2042,74.814
Egypt,EGY,2043,74.971
Egypt,EGY,2044,75.126
Egypt,EGY,2045,75.281
Egypt,EGY,2046,75.436
Egypt,EGY,2047,75.591
Egypt,EGY,2048,75.747
Egypt,EGY,2049,75.906
Egypt,EGY,2050,76.064
Egypt,EGY,2051,76.221
Egypt,EGY,2052,76.38
Egypt,EGY,2053,76.525
Egypt,EGY,2054,76.688
Egypt,EGY,2055,76.848
Egypt,EGY,2056,77.005
Egypt,EGY,2057,77.158
Egypt,EGY,2058,77.312
Egypt,EGY,2059,77.48
Egypt,EGY,2060,77.629
Egypt,EGY,2061,77.786
Egypt,EGY,2062,77.943
Egypt,EGY,2063,78.096
Egypt,EGY,2064,78.25
Egypt,EGY,2065,78.41
Egypt,EGY,2066,78.561
Egypt,EGY,2067,78.724
Egypt,EGY,2068,78.889
Egypt,EGY,2069,79.041
Egypt,EGY,2070,79.194
Egypt,EGY,2071,79.346
Egypt,EGY,2072,79.5
Egypt,EGY,2073,79.655
Egypt,EGY,2074,79.803
Egypt,EGY,2075,79.946
Egypt,EGY,2076,80.087
Egypt,EGY,2077,80.238
Egypt,EGY,2078,80.393
Egypt,EGY,2079,80.543
Egypt,EGY,2080,80.686
Egypt,EGY,2081,80.837
Egypt,EGY,2082,80.984
Egypt,EGY,2083,81.127
Egypt,EGY,2084,81.263
Egypt,EGY,2085,81.399
Egypt,EGY,2086,81.541
Egypt,EGY,2087,81.677
Egypt,EGY,2088,81.819
Egypt,EGY,2089,81.963
Egypt,EGY,2090,82.112
Egypt,EGY,2091,82.247
Egypt,EGY,2092,82.39
Egypt,EGY,2093,82.528
Egypt,EGY,2094,82.664
Egypt,EGY,2095,82.798
Egypt,EGY,2096,82.931
Egypt,EGY,2097,83.072
Egypt,EGY,2098,83.211
Egypt,EGY,2099,83.339
Egypt,EGY,2100,83.472
El Salvador,SLV,2024,72.302
El Salvador,SLV,2025,72.52
El Salvador,SLV,2026,72.743
El Salvador,SLV,2027,72.953
El Salvador,SLV,2028,73.165
El Salvador,SLV,2029,73.367
El Salvador,SLV,2030,73.579
El Salvador,SLV,2031,73.778
El Salvador,SLV,2032,73.991
El Salvador,SLV,2033,74.199
El Salvador,SLV,2034,74.399
El Salvador,SLV,2035,74.602
El Salvador,SLV,2036,74.809
El Salvador,SLV,2037,75.015
El Salvador,SLV,2038,75.214
El Salvador,SLV,2039,75.412
El Salvador,SLV,2040,75.607
El Salvador,SLV,2041,75.799
El Salvador,SLV,2042,75.992
El Salvador,SLV,2043,76.183
El Salvador,SLV,2044,76.375
El Salvador,SLV,2045,76.561
El Salvador,SLV,2046,76.75
El Salvador,SLV,2047,76.942
El Salvador,SLV,2048,77.124
El Salvador,SLV,2049,77.311
El Salvador,SLV,2050,77.496
El Salvador,SLV,2051,77.683
El Salvador,SLV,2052,77.87
El Salvador,SLV,2053,78.048
El Salvador,SLV,2054,78.233
El Salvador,SLV,2055,78.411
El Salvador,SLV,2056,78.59
El Salvador,SLV,2057,78.777
El Salvador,SLV,2058,78.949
El Salvador,SLV,2059,79.13
El Salvador,SLV,2060,79.305
El Salvador,SLV,2061,79.478
El Salvador,SLV,2062,79.652
El Salvador,SLV,2063,79.827
El Salvador,SLV,2064,79.998
El Salvador,SLV,2065,80.168
El Salvador,SLV,2066,80.338
El Salvador,SLV,2067,80.499
El Salvador,SLV,2068,80.662
El Salvador,SLV,2069,80.834
El Salvador,SLV,2070,80.99
El Salvador,SLV,2071,81.141
El Salvador,SLV,2072,81.3
El Salvador,SLV,2073,81.451
El Salvador,SLV,2074,81.605
El Salvador,SLV,2075,81.758
El Salvador,SLV,2076,81.921
El Salvador,SLV,2077,82.073
El Salvador,SLV,2078,82.227
El Salvador,SLV,2079,82.387
El Salvador,SLV,2080,82.538
El Salvador,SLV,2081,82.691
El Salvador,SLV,2082,82.839
El Salvador,SLV,2083,82.991
El Salvador,SLV,2084,83.141
El Salvador,SLV,2085,83.288
El Salvador,SLV,2086,83.431
El Salvador,SLV,2087,83.573
El Salvador,SLV,2088,83.712
El Salvador,SLV,2089,83.851
El Salvador,SLV,2090,83.993
El Salvador,SLV,2091,84.127
El Salvador,SLV,2092,84.264
El Salvador,SLV,2093,84.395
El Salvador,SLV,2094,84.528
El Salvador,SLV,2095,84.663
El Salvador,SLV,2096,84.799
El Salvador,SLV,2097,84.93
El Salvador,SLV,2098,85.068
El Salvador,SLV,2099,85.191
El Salvador,SLV,2100,85.326
Equatorial Guinea,GNQ,2024,63.906
Equatorial Guinea,GNQ,2025,64.1
Equatorial Guinea,GNQ,2026,64.299
Equatorial Guinea,GNQ,2027,64.5
Equatorial Guinea,GNQ,2028,64.678
Equatorial Guinea,GNQ,2029,64.872
Equatorial Guinea,GNQ,2030,65.063
Equatorial Guinea,GNQ,2031,65.24
Equatorial Guinea,GNQ,2032,65.424
Equatorial Guinea,GNQ,2033,65.591
Equatorial Guinea,GNQ,2034,65.77
Equatorial Guinea,GNQ,2035,65.95
Equatorial Guinea,GNQ,2036,66.131
Equatorial Guinea,GNQ,2037,66.306
Equatorial Guinea,GNQ,2038,66.472
Equatorial Guinea,GNQ,2039,66.642
Equatorial Guinea,GNQ,2040,66.796
Equatorial Guinea,GNQ,2041,66.956
Equatorial Guinea,GNQ,2042,67.14
Equatorial Guinea,GNQ,2043,67.312
Equatorial Guinea,GNQ,2044,67.47
Equatorial Guinea,GNQ,2045,67.635
Equatorial Guinea,GNQ,2046,67.791
Equatorial Guinea,GNQ,2047,67.947
Equatorial Guinea,GNQ,2048,68.088
Equatorial Guinea,GNQ,2049,68.252
Equatorial Guinea,GNQ,2050,68.411
Equatorial Guinea,GNQ,2051,68.571
Equatorial Guinea,GNQ,2052,68.72
Equatorial Guinea,GNQ,2053,68.855
Equatorial Guinea,GNQ,2054,69.012
Equatorial Guinea,GNQ,2055,69.165
Equatorial Guinea,GNQ,2056,69.32
Equatorial Guinea,GNQ,2057,69.464
Equatorial Guinea,GNQ,2058,69.602
Equatorial Guinea,GNQ,2059,69.746
Equatorial Guinea,GNQ,2060,69.896
Equatorial Guinea,GNQ,2061,70.041
Equatorial Guinea,GNQ,2062,70.177
Equatorial Guinea,GNQ,2063,70.319
Equatorial Guinea,GNQ,2064,70.455
Equatorial Guinea,GNQ,2065,70.581
Equatorial Guinea,GNQ,2066,70.719
Equatorial Guinea,GNQ,2067,70.862
Equatorial Guinea,GNQ,2068,71.012
Equatorial Guinea,GNQ,2069,71.146
Equatorial Guinea,GNQ,2070,71.292
Equatorial Guinea,GNQ,2071,71.426
Equatorial Guinea,GNQ,2072,71.572
Equatorial Guinea,GNQ,2073,71.707
Equatorial Guinea,GNQ,2074,71.848
Equatorial Guinea,GNQ,2075,71.997
Equatorial Guinea,GNQ,2076,72.131
Equatorial Guinea,GNQ,2077,72.271
Equatorial Guinea,GNQ,2078,72.399
Equatorial Guinea,GNQ,2079,72.549
Equatorial Guinea,GNQ,2080,72.688
Equatorial Guinea,GNQ,2081,72.837
Equatorial Guinea,GNQ,2082,72.973
Equatorial Guinea,GNQ,2083,73.111
Equatorial Guinea,GNQ,2084,73.253
Equatorial Guinea,GNQ,2085,73.391
Equatorial Guinea,GNQ,2086,73.525
Equatorial Guinea,GNQ,2087,73.672
Equatorial Guinea,GNQ,2088,73.797
Equatorial Guinea,GNQ,2089,73.936
Equatorial Guinea,GNQ,2090,74.068
Equatorial Guinea,GNQ,2091,74.198
Equatorial Guinea,GNQ,2092,74.326
Equatorial Guinea,GNQ,2093,74.46
Equatorial Guinea,GNQ,2094,74.591
Equatorial Guinea,GNQ,2095,74.722
Equatorial Guinea,GNQ,2096,74.84
Equatorial Guinea,GNQ,2097,74.967
Equatorial Guinea,GNQ,2098,75.114
Equatorial Guinea,GNQ,2099,75.256
Equatorial Guinea,GNQ,2100,75.389
Eritrea,ERI,2024,68.893
Eritrea,ERI,2025,69.151
Eritrea,ERI,2026,69.398
Eritrea,ERI,2027,69.637
Eritrea,ERI,2028,69.883
Eritrea,ERI,2029,70.116
Eritrea,ERI,2030,70.333
Eritrea,ERI,2031,70.556
Eritrea,ERI,2032,70.787
Eritrea,ERI,2033,70.999
Eritrea,ERI,2034,71.209
Eritrea,ERI,2035,71.414
Eritrea,ERI,2036,71.629
Eritrea,ERI,2037,71.83
Eritrea,ERI,2038,72.022
Eritrea,ERI,2039,72.224
Eritrea,ERI,2040,72.414
Eritrea,ERI,2041,72.598
Eritrea,ERI,2042,72.788
Eritrea,ERI,2043,72.975
Eritrea,ERI,2044,73.157
Eritrea,ERI,2045,73.332
Eritrea,ERI,2046,73.514
Eritrea,ERI,2047,73.7
Eritrea,ERI,2048,73.879
Eritrea,ERI,2049,74.057
Eritrea,ERI,2050,74.234
Eritrea,ERI,2051,74.4
Eritrea,ERI,2052,74.568
Eritrea,ERI,2053,74.741
Eritrea,ERI,2054,74.918
Eritrea,ERI,2055,75.09
Eritrea,ERI,2056,75.254
Eritrea,ERI,2057,75.419
Eritrea,ERI,2058,75.582
Eritrea,ERI,2059,75.733
Eritrea,ERI,2060,75.896
Eritrea,ERI,2061,76.062
Eritrea,ERI,2062,76.221
Eritrea,ERI,2063,76.38
Eritrea,ERI,2064,76.533
Eritrea,ERI,2065,76.708
Eritrea,ERI,2066,76.864
Eritrea,ERI,2067,77.019
Eritrea,ERI,2068,77.19
Eritrea,ERI,2069,77.34
Eritrea,ERI,2070,77.498
Eritrea,ERI,2071,77.655
Eritrea,ERI,2072,77.811
Eritrea,ERI,2073,77.968
Eritrea,ERI,2074,78.126
Eritrea,ERI,2075,78.272
Eritrea,ERI,2076,78.421
Eritrea,ERI,2077,78.574
Eritrea,ERI,2078,78.722
Eritrea,ERI,2079,78.878
Eritrea,ERI,2080,79.033
Eritrea,ERI,2081,79.18
Eritrea,ERI,2082,79.338
Eritrea,ERI,2083,79.499
Eritrea,ERI,2084,79.656
Eritrea,ERI,2085,79.806
Eritrea,ERI,2086,79.957
Eritrea,ERI,2087,80.11
Eritrea,ERI,2088,80.262
Eritrea,ERI,2089,80.409
Eritrea,ERI,2090,80.557
Eritrea,ERI,2091,80.703
Eritrea,ERI,2092,80.852
Eritrea,ERI,2093,80.991
Eritrea,ERI,2094,81.135
Eritrea,ERI,2095,81.278
Eritrea,ERI,2096,81.427
Eritrea,ERI,2097,81.567
Eritrea,ERI,2098,81.712
Eritrea,ERI,2099,81.851
Eritrea,ERI,2100,81.989
Estonia,EST,2024,79.309
Estonia,EST,2025,79.476
Estonia,EST,2026,79.637
Estonia,EST,2027,79.795
Estonia,EST,2028,79.957
Estonia,EST,2029,80.125
Estonia,EST,2030,80.286
Estonia,EST,2031,80.436
Estonia,EST,2032,80.606
Estonia,EST,2033,80.765
Estonia,EST,2034,80.919
Estonia,EST,2035,81.07
Estonia,EST,2036,81.216
Estonia,EST,2037,81.371
Estonia,EST,2038,81.513
Estonia,EST,2039,81.666
Estonia,EST,2040,81.815
Estonia,EST,2041,81.958
Estonia,EST,2042,82.103
Estonia,EST,2043,82.247
Estonia,EST,2044,82.386
Estonia,EST,2045,82.518
Estonia,EST,2046,82.646
Estonia,EST,2047,82.787
Estonia,EST,2048,82.92
Estonia,EST,2049,83.06
Estonia,EST,2050,83.195
Estonia,EST,2051,83.327
Estonia,EST,2052,83.46
Estonia,EST,2053,83.603
Estonia,EST,2054,83.733
Estonia,EST,2055,83.861
Estonia,EST,2056,83.984
Estonia,EST,2057,84.112
Estonia,EST,2058,84.245
Estonia,EST,2059,84.368
Estonia,EST,2060,84.487
Estonia,EST,2061,84.609
Estonia,EST,2062,84.745
Estonia,EST,2063,84.876
Estonia,EST,2064,84.994
Estonia,EST,2065,85.123
Estonia,EST,2066,85.247
Estonia,EST,2067,85.361
Estonia,EST,2068,85.48
Estonia,EST,2069,85.597
Estonia,EST,2070,85.714
Estonia,EST,2071,85.842
Estonia,EST,2072,85.966
Estonia,EST,2073,86.088
Estonia,EST,2074,86.21
Estonia,EST,2075,86.33
Estonia,EST,2076,86.447
Estonia,EST,2077,86.558
Estonia,EST,2078,86.681
Estonia,EST,2079,86.806
Estonia,EST,2080,86.928
Estonia,EST,2081,87.044
Estonia,EST,2082,87.161
Estonia,EST,2083,87.28
Estonia,EST,2084,87.398
Estonia,EST,2085,87.509
Estonia,EST,2086,87.626
Estonia,EST,2087,87.746
Estonia,EST,2088,87.86
Estonia,EST,2089,87.975
Estonia,EST,2090,88.089
Estonia,EST,2091,88.205
Estonia,EST,2092,88.312
Estonia,EST,2093,88.42
Estonia,EST,2094,88.532
Estonia,EST,2095,88.65
Estonia,EST,2096,88.756
Estonia,EST,2097,88.869
Estonia,EST,2098,88.984
Estonia,EST,2099,89.094
Estonia,EST,2100,89.195
Eswatini,SWZ,2024,64.264
Eswatini,SWZ,2025,64.403
Eswatini,SWZ,2026,64.544
Eswatini,SWZ,2027,64.671
Eswatini,SWZ,2028,64.802
Eswatini,SWZ,2029,64.93
Eswatini,SWZ,2030,65.061
Eswatini,SWZ,2031,65.204
Eswatini,SWZ,2032,65.332
Eswatini,SWZ,2033,65.451
Eswatini,SWZ,2034,65.575
Eswatini,SWZ,2035,65.698
Eswatini,SWZ,2036,65.823
Eswatini,SWZ,2037,65.937
Eswatini,SWZ,2038,66.059
Eswatini,SWZ,2039,66.195
Eswatini,SWZ,2040,66.324
Eswatini,SWZ,2041,66.441
Eswatini,SWZ,2042,66.552
Eswatini,SWZ,2043,66.669
Eswatini,SWZ,2044,66.785
Eswatini,SWZ,2045,66.913
Eswatini,SWZ,2046,67.042
Eswatini,SWZ,2047,67.16
Eswatini,SWZ,2048,67.273
Eswatini,SWZ,2049,67.384
Eswatini,SWZ,2050,67.5
Eswatini,SWZ,2051,67.622
Eswatini,SWZ,2052,67.737
Eswatini,SWZ,2053,67.851
Eswatini,SWZ,2054,67.963
Eswatini,SWZ,2055,68.072
Eswatini,SWZ,2056,68.182
Eswatini,SWZ,2057,68.284
Eswatini,SWZ,2058,68.39
Eswatini,SWZ,2059,68.505
Eswatini,SWZ,2060,68.615
Eswatini,SWZ,2061,68.727
Eswatini,SWZ,2062,68.841
Eswatini,SWZ,2063,68.954
Eswatini,SWZ,2064,69.065
Eswatini,SWZ,2065,69.165
Eswatini,SWZ,2066,69.273
Eswatini,SWZ,2067,69.397
Eswatini,SWZ,2068,69.517
Eswatini,SWZ,2069,69.635
Eswatini,SWZ,2070,69.735
Eswatini,SWZ,2071,69.847
Eswatini,SWZ,2072,69.957
Eswatini,SWZ,2073,70.069
Eswatini,SWZ,2074,70.176
Eswatini,SWZ,2075,70.29
Eswatini,SWZ,2076,70.413
Eswatini,SWZ,2077,70.531
Eswatini,SWZ,2078,70.644
Eswatini,SWZ,2079,70.753
Eswatini,SWZ,2080,70.87
Eswatini,SWZ,2081,70.973
Eswatini,SWZ,2082,71.097
Eswatini,SWZ,2083,71.202
Eswatini,SWZ,2084,71.312
Eswatini,SWZ,2085,71.441
Eswatini,SWZ,2086,71.549
Eswatini,SWZ,2087,71.673
Eswatini,SWZ,2088,71.785
Eswatini,SWZ,2089,71.913
Eswatini,SWZ,2090,72.024
Eswatini,SWZ,2091,72.141
Eswatini,SWZ,2092,72.263
Eswatini,SWZ,2093,72.38
Eswatini,SWZ,2094,72.505
Eswatini,SWZ,2095,72.623
Eswatini,SWZ,2096,72.747
Eswatini,SWZ,2097,72.859
Eswatini,SWZ,2098,72.974
Eswatini,SWZ,2099,73.093
Eswatini,SWZ,2100,73.213
Ethiopia,ETH,2024,67.603
Ethiopia,ETH,2025,67.876
Ethiopia,ETH,2026,68.149
Ethiopia,ETH,2027,68.423
Ethiopia,ETH,2028,68.681
Ethiopia,ETH,2029,68.931
Ethiopia,ETH,2030,69.174
Ethiopia,ETH,2031,69.409
Ethiopia,ETH,2032,69.636
Ethiopia,ETH,2033,69.881
Ethiopia,ETH,2034,70.106
Ethiopia,ETH,2035,70.327
Ethiopia,ETH,2036,70.543
Ethiopia,ETH,2037,70.758
Ethiopia,ETH,2038,70.969
Ethiopia,ETH,2039,71.175
Ethiopia,ETH,2040,71.392
Ethiopia,ETH,2041,71.591
Ethiopia,ETH,2042,71.794
Ethiopia,ETH,2043,71.987
Ethiopia,ETH,2044,72.171
Ethiopia,ETH,2045,72.37
Ethiopia,ETH,2046,72.562
Ethiopia,ETH,2047,72.755
Ethiopia,ETH,2048,72.948
Ethiopia,ETH,2049,73.134
Ethiopia,ETH,2050,73.309
Ethiopia,ETH,2051,73.496
Ethiopia,ETH,2052,73.686
Ethiopia,ETH,2053,73.878
Ethiopia,ETH,2054,74.054
Ethiopia,ETH,2055,74.228
Ethiopia,ETH,2056,74.399
Ethiopia,ETH,2057,74.578
Ethiopia,ETH,2058,74.764
Ethiopia,ETH,2059,74.944
Ethiopia,ETH,2060,75.138
Ethiopia,ETH,2061,75.31
Ethiopia,ETH,2062,75.478
Ethiopia,ETH,2063,75.646
Ethiopia,ETH,2064,75.83
Ethiopia,ETH,2065,76.011
Ethiopia,ETH,2066,76.189
Ethiopia,ETH,2067,76.362
Ethiopia,ETH,2068,76.538
Ethiopia,ETH,2069,76.719
Ethiopia,ETH,2070,76.894
Ethiopia,ETH,2071,77.069
Ethiopia,ETH,2072,77.232
Ethiopia,ETH,2073,77.407
Ethiopia,ETH,2074,77.564
Ethiopia,ETH,2075,77.737
Ethiopia,ETH,2076,77.894
Ethiopia,ETH,2077,78.054
Ethiopia,ETH,2078,78.22
Ethiopia,ETH,2079,78.385
Ethiopia,ETH,2080,78.544
Ethiopia,ETH,2081,78.701
Ethiopia,ETH,2082,78.859
Ethiopia,ETH,2083,79.021
Ethiopia,ETH,2084,79.175
Ethiopia,ETH,2085,79.326
Ethiopia,ETH,2086,79.473
Ethiopia,ETH,2087,79.634
Ethiopia,ETH,2088,79.784
Ethiopia,ETH,2089,79.94
Ethiopia,ETH,2090,80.095
Ethiopia,ETH,2091,80.251
Ethiopia,ETH,2092,80.401
Ethiopia,ETH,2093,80.547
Ethiopia,ETH,2094,80.692
Ethiopia,ETH,2095,80.838
Ethiopia,ETH,2096,80.989
Ethiopia,ETH,2097,81.126
Ethiopia,ETH,2098,81.267
Ethiopia,ETH,2099,81.415
Ethiopia,ETH,2100,81.558
Europe (UN),,2024,79.304
Europe (UN),,2025,79.467
Europe (UN),,2026,79.623
Europe (UN),,2027,79.783
Europe (UN),,2028,79.94
Europe (UN),,2029,80.098
Europe (UN),,2030,80.26
Europe (UN),,2031,80.414
Europe (UN),,2032,80.571
Europe (UN),,2033,80.728
Europe (UN),,2034,80.881
Europe (UN),,2035,81.039
Europe (UN),,2036,81.199
Europe (UN),,2037,81.356
Europe (UN),,2038,81.514
Europe (UN),,2039,81.666
Europe (UN),,2040,81.826
Europe (UN),,2041,81.982
Europe (UN),,2042,82.136
Europe (UN),,2043,82.287
Europe (UN),,2044,82.437
Europe (UN),,2045,82.589
Europe (UN),,2046,82.73
Europe (UN),,2047,82.87
Europe (UN),,2048,83.014
Europe (UN),,2049,83.153
Europe (UN),,2050,83.29
Europe (UN),,2051,83.427
Europe (UN),,2052,83.561
Europe (UN),,2053,83.692
Europe (UN),,2054,83.823
Europe (UN),,2055,83.956
Europe (UN),,2056,84.085
Europe (UN),,2057,84.21
Europe (UN),,2058,84.338
Europe (UN),,2059,84.464
Europe (UN),,2060,84.592
Europe (UN),,2061,84.72
Europe (UN),,2062,84.847
Europe (UN),,2063,84.976
Europe (UN),,2064,85.11
Europe (UN),,2065,85.241
Europe (UN),,2066,85.371
Europe (UN),,2067,85.5
Europe (UN),,2068,85.631
Europe (UN),,2069,85.765
Europe (UN),,2070,85.895
Europe (UN),,2071,86.031
Europe (UN),,2072,86.162
Europe (UN),,2073,86.293
Europe (UN),,2074,86.422
Europe (UN),,2075,86.552
Europe (UN),,2076,86.68
Europe (UN),,2077,86.808
Europe (UN),,2078,86.931
Europe (UN),,2079,87.055
Europe (UN),,2080,87.173
Europe (UN),,2081,87.294
Europe (UN),,2082,87.409
Europe (UN),,2083,87.528
Europe (UN),,2084,87.644
Europe (UN),,2085,87.755
Europe (UN),,2086,87.87
Europe (UN),,2087,87.979
Europe (UN),,2088,88.092
Europe (UN),,2089,88.207
Europe (UN),,2090,88.314
Europe (UN),,2091,88.426
Europe (UN),,2092,88.542
Europe (UN),,2093,88.652
Europe (UN),,2094,88.765
Europe (UN),,2095,88.874
Europe (UN),,2096,88.986
Europe (UN),,2097,89.1
Europe (UN),,2098,89.216
Europe (UN),,2099,89.331
Europe (UN),,2100,89.448
Falkland Islands,FLK,2024,79.37
Falkland Islands,FLK,2025,79.587
Falkland Islands,FLK,2026,79.781
Falkland Islands,FLK,2027,79.952
Falkland Islands,FLK,2028,80.125
Falkland Islands,FLK,2029,80.327
Falkland Islands,FLK,2030,80.532
Falkland Islands,FLK,2031,80.736
Falkland Islands,FLK,2032,80.906
Falkland Islands,FLK,2033,81.055
Falkland Islands,FLK,2034,81.257
Falkland Islands,FLK,2035,81.432
Falkland Islands,FLK,2036,81.609
Falkland Islands,FLK,2037,81.777
Falkland Islands,FLK,2038,81.919
Falkland Islands,FLK,2039,82.086
Falkland Islands,FLK,2040,82.256
Falkland Islands,FLK,2041,82.405
Falkland Islands,FLK,2042,82.554
Falkland Islands,FLK,2043,82.709
Falkland Islands,FLK,2044,82.891
Falkland Islands,FLK,2045,83.049
Falkland Islands,FLK,2046,83.212
Falkland Islands,FLK,2047,83.375
Falkland Islands,FLK,2048,83.543
Falkland Islands,FLK,2049,83.711
Falkland Islands,FLK,2050,83.862
Falkland Islands,FLK,2051,84.001
Falkland Islands,FLK,2052,84.12
Falkland Islands,FLK,2053,84.288
Falkland Islands,FLK,2054,84.41
Falkland Islands,FLK,2055,84.533
Falkland Islands,FLK,2056,84.681
Falkland Islands,FLK,2057,84.808
Falkland Islands,FLK,2058,84.936
Falkland Islands,FLK,2059,85.089
Falkland Islands,FLK,2060,85.221
Falkland Islands,FLK,2061,85.326
Falkland Islands,FLK,2062,85.485
Falkland Islands,FLK,2063,85.621
Falkland Islands,FLK,2064,85.757
Falkland Islands,FLK,2065,85.866
Falkland Islands,FLK,2066,86.031
Falkland Islands,FLK,2067,86.133
Falkland Islands,FLK,2068,86.235
Falkland Islands,FLK,2069,86.363
Falkland Islands,FLK,2070,86.467
Falkland Islands,FLK,2071,86.616
Falkland Islands,FLK,2072,86.714
Falkland Islands,FLK,2073,86.812
Falkland Islands,FLK,2074,86.937
Falkland Islands,FLK,2075,87.037
Falkland Islands,FLK,2076,87.137
Falkland Islands,FLK,2077,87.238
Falkland Islands,FLK,2078,87.34
Falkland Islands,FLK,2079,87.442
Falkland Islands,FLK,2080,87.544
Falkland Islands,FLK,2081,87.648
Falkland Islands,FLK,2082,87.752
Falkland Islands,FLK,2083,87.856
Falkland Islands,FLK,2084,88.016
